Date,Country,City,Specie,count,min,max,median,variance
05-07-2019,IN,Kolkata,pm10,95,21,79,56,2432.23
12-07-2019,IN,Kolkata,pm10,96,28,114,56,4037.53
14-07-2019,IN,Kolkata,pm10,96,27,109,66,4228.44
21-07-2019,IN,Kolkata,pm10,95,27,88,52,2529.06
31-08-2019,IN,Kolkata,pm10,93,28,68,50,896.37
09-07-2019,IN,Kolkata,pm10,95,35,93,61,2196.47
25-07-2019,IN,Kolkata,pm10,96,28,126,56,6712.28
25-08-2019,IN,Kolkata,pm10,84,16,55,29,1290.07
26-08-2019,IN,Kolkata,pm10,71,13,60,30,1742.35
25-09-2019,IN,Kolkata,pm10,84,16,67,34,2026.7
08-07-2019,IN,Kolkata,pm10,96,35,92,55,1710.3
13-07-2019,IN,Kolkata,pm10,96,35,109,61,4633.19
27-08-2019,IN,Kolkata,pm10,72,22,66,35,1345.88
08-09-2019,IN,Kolkata,pm10,95,18,62,32,1164.4
15-09-2019,IN,Kolkata,pm10,72,40,94,65,1703.64
19-09-2019,IN,Kolkata,pm10,95,21,62,31,929.7
30-09-2019,IN,Kolkata,pm10,94,22,94,35,3206.23
06-07-2019,IN,Kolkata,pm10,95,22,107,53,3298.79
09-08-2019,IN,Kolkata,pm10,83,29,76,48,1631.94
02-09-2019,IN,Kolkata,pm10,68,20,68,43,1431.12
04-09-2019,IN,Kolkata,pm10,94,15,63,28,1648.81
12-09-2019,IN,Kolkata,pm10,95,24,69,44,1673.61
16-09-2019,IN,Kolkata,pm10,93,33,91,57,1506.01
26-09-2019,IN,Kolkata,pm10,96,21,67,45,1163.56
22-07-2019,IN,Kolkata,pm10,95,1,98,44,4455.66
02-08-2019,IN,Kolkata,pm10,86,19,66,35,1893.12
03-08-2019,IN,Kolkata,pm10,71,23,89,39,2503.89
01-09-2019,IN,Kolkata,pm10,76,27,91,56,2663
16-07-2019,IN,Kolkata,pm10,86,12,118,72,3454.63
06-08-2019,IN,Kolkata,pm10,94,11,112,51,5680.27
29-09-2019,IN,Kolkata,pm10,96,21,67,36,1319.56
03-09-2019,IN,Kolkata,pm10,51,19,60,33,1531.18
09-09-2019,IN,Kolkata,pm10,95,8,73,48,1769.41
17-09-2019,IN,Kolkata,pm10,95,33,87,50,1336.15
18-09-2019,IN,Kolkata,pm10,78,23,65,36,1223.46
19-07-2019,IN,Kolkata,pm10,72,9,52,28,997.87
31-07-2019,IN,Kolkata,pm10,96,27,80,52,2158.39
01-08-2019,IN,Kolkata,pm10,96,19,83,41,3468.31
14-08-2019,IN,Kolkata,pm10,89,23,87,54,2951.09
20-09-2019,IN,Kolkata,pm10,96,27,144,52,5393.68
16-08-2019,IN,Kolkata,pm10,71,25,101,54,4071.35
04-10-2019,IN,Kolkata,pm10,71,23,103,60,3840.04
03-07-2019,IN,Kolkata,pm10,95,17,64,43,1404.89
15-07-2019,IN,Kolkata,pm10,95,47,138,76,5384.55
04-08-2019,IN,Kolkata,pm10,95,34,100,56,3581.48
10-08-2019,IN,Kolkata,pm10,89,32,265,55,10727.3
05-09-2019,IN,Kolkata,pm10,93,20,59,28,1403.89
05-10-2019,IN,Kolkata,pm10,85,38,102,66,1979.04
05-08-2019,IN,Kolkata,pm10,94,9,91,55,3473.43
15-08-2019,IN,Kolkata,pm10,89,14,74,43,2588.42
24-08-2019,IN,Kolkata,pm10,95,22,73,37,1960.34
29-08-2019,IN,Kolkata,pm10,72,17,77,32,2764.79
04-01-2020,IN,Kolkata,pm10,191,13,999,67,140395
13-11-2019,IN,Kolkata,pm10,89,79,566,137,96920.7
17-11-2019,IN,Kolkata,pm10,96,78,499,131,73384.1
26-11-2019,IN,Kolkata,pm10,73,61,999,177,400570
13-12-2019,IN,Kolkata,pm10,171,29,220,120,11694.3
03-12-2019,IN,Kolkata,pm10,126,50,999,134,378495
08-12-2019,IN,Kolkata,pm10,192,34,999,117,215388
12-12-2019,IN,Kolkata,pm10,184,27,218,95,9798.98
25-12-2019,IN,Kolkata,pm10,182,82,999,142,209177
18-10-2019,IN,Kolkata,pm10,61,57,207,97,17552.5
16-11-2019,IN,Kolkata,pm10,83,50,999,112,200414
18-11-2019,IN,Kolkata,pm10,96,9,999,141,256319
25-11-2019,IN,Kolkata,pm10,72,9,633,167,224092
20-12-2019,IN,Kolkata,pm10,139,78,999,118,205752
07-10-2019,IN,Kolkata,pm10,40,38,83,65,1358.74
08-11-2019,IN,Kolkata,pm10,86,25,204,76,15244.6
15-12-2019,IN,Kolkata,pm10,143,79,166,107,4521.62
16-12-2019,IN,Kolkata,pm10,169,2,164,90,6915.01
04-11-2019,IN,Kolkata,pm10,93,61,404,107,37797.8
06-11-2019,IN,Kolkata,pm10,82,91,673,161,218369
24-11-2019,IN,Kolkata,pm10,94,100,999,153,404568
02-01-2020,IN,Kolkata,pm10,179,61,999,142,103547
11-10-2019,IN,Kolkata,pm10,72,33,121,66,4663.63
21-10-2019,IN,Kolkata,pm10,48,81,177,111,7899.64
30-11-2019,IN,Kolkata,pm10,96,76,999,147,282250
09-11-2019,IN,Kolkata,pm10,95,13,53,27,1168.51
28-11-2019,IN,Kolkata,pm10,95,56,246,117,13985.3
05-12-2019,IN,Kolkata,pm10,170,4,427,110,24406.3
24-12-2019,IN,Kolkata,pm10,192,6,999,162,204743
22-10-2019,IN,Kolkata,pm10,70,63,181,93,4739.02
26-10-2019,IN,Kolkata,pm10,90,21,119,40,5441.57
01-11-2019,IN,Kolkata,pm10,89,63,432,139,59124.5
05-11-2019,IN,Kolkata,pm10,82,98,638,154,136878
28-12-2019,IN,Kolkata,pm10,168,54,418,130,25847.6
08-10-2019,IN,Kolkata,pm10,71,18,89,54,3771.94
