Date,Country,City,Specie,count,min,max,median,variance
22-02-2019,IN,Kolkata,pressure,120,1009,1015,1012,31.03
25-02-2019,IN,Kolkata,pressure,120,1008,1014,1010,32.13
28-02-2019,IN,Kolkata,pressure,120,1009,1013,1011,18.85
03-03-2019,IN,Kolkata,pressure,120,1008,1014,1011,35.28
04-01-2019,IN,Kolkata,pressure,120,1017,1021,1018.5,14.32
18-01-2019,IN,Kolkata,pressure,120,1012,1017,1014,20.46
19-02-2019,IN,Kolkata,pressure,120,1010,1016,1012.5,29.24
14-03-2019,IN,Kolkata,pressure,120,1010,1016,1012.5,33.84
15-01-2019,IN,Kolkata,pressure,120,1013,1019,1015,27.53
17-01-2019,IN,Kolkata,pressure,120,1012,1016.5,1014,16.14
20-01-2019,IN,Kolkata,pressure,120,1013,1018,1015,22.73
26-02-2019,IN,Kolkata,pressure,120,1008,1013,1010,15.88
15-03-2019,IN,Kolkata,pressure,120,1010,1016,1014,23.9
02-01-2019,IN,Kolkata,pressure,120,1015,1021,1018,18.68
25-01-2019,IN,Kolkata,pressure,120,1014,1018,1016,14.64
16-02-2019,IN,Kolkata,pressure,120,1011,1018,1014,57.37
20-02-2019,IN,Kolkata,pressure,120,1013,1017,1014.5,19.68
05-03-2019,IN,Kolkata,pressure,120,1004,1012.5,1006.5,33.36
18-03-2019,IN,Kolkata,pressure,120,1009,1016,1012,37.67
21-03-2019,IN,Kolkata,pressure,120,1008,1013,1010,19.73
03-01-2019,IN,Kolkata,pressure,120,1017,1021,1018,14.61
27-01-2019,IN,Kolkata,pressure,120,1015,1019,1016,15.7
17-02-2019,IN,Kolkata,pressure,120,1008,1014,1010,29.66
24-02-2019,IN,Kolkata,pressure,120,1007.5,1013,1010,24.06
07-03-2019,IN,Kolkata,pressure,120,1008.5,1013,1010.5,17.85
17-03-2019,IN,Kolkata,pressure,120,1010,1017,1012.5,40.63
23-03-2019,IN,Kolkata,pressure,96,1007.5,1012,1009.5,18.37
10-03-2019,IN,Kolkata,pressure,120,1009.5,1014,1011,19.89
01-01-2019,IN,Kolkata,pressure,116,1016,1021,1018,21.31
09-01-2019,IN,Kolkata,pressure,120,1013,1017,1014,15.57
31-01-2019,IN,Kolkata,pressure,120,1015,1019,1017,15.64
05-02-2019,IN,Kolkata,pressure,119,1013,1030.3,1016,76.77
11-02-2019,IN,Kolkata,pressure,120,1016,1020.5,1017.5,16.33
06-03-2019,IN,Kolkata,pressure,120,1006,1011,1008,16.5
09-03-2019,IN,Kolkata,pressure,120,1010,1014.5,1011,18.82
24-03-2019,IN,Kolkata,pressure,96,1008,1013,1010,19.72
12-01-2019,IN,Kolkata,pressure,120,1014,1019,1015,18.14
14-01-2019,IN,Kolkata,pressure,120,1012,1016,1014,11.42
01-02-2019,IN,Kolkata,pressure,120,1013,1018,1015,19.53
06-02-2019,IN,Kolkata,pressure,120,1011,1025.3,1013,26.23
13-02-2019,IN,Kolkata,pressure,120,1015,1021,1018,34.98
18-02-2019,IN,Kolkata,pressure,120,1009,1014,1010.5,19.74
11-03-2019,IN,Kolkata,pressure,120,1010,1015,1012,16.86
31-03-2019,IN,Kolkata,pressure,115,1003,1009,1007,29.35
08-01-2019,IN,Kolkata,pressure,120,1011,1015,1013,14.79
03-02-2019,IN,Kolkata,pressure,120,1014,1019,1016,19.41
04-02-2019,IN,Kolkata,pressure,120,1015,1030.3,1017,73.13
14-02-2019,IN,Kolkata,pressure,120,1012,1018,1015,22.39
05-01-2019,IN,Kolkata,pressure,120,1015,1020,1017,17.31
15-02-2019,IN,Kolkata,pressure,120,1012.5,1017,1014,16.87
21-02-2019,IN,Kolkata,pressure,120,1013,1018,1016,29.81
22-03-2019,IN,Kolkata,pressure,114,1006.5,1012,1010,22.01
28-03-2019,IN,Kolkata,pressure,120,1008,1014,1012,35.29
11-04-2019,IN,Kolkata,pressure,120,1004,1010,1008,26.99
24-04-2019,IN,Kolkata,pressure,120,1005,1011,1008,25.16
03-06-2019,IN,Kolkata,pressure,120,1001,1005,1003,15.17
25-06-2019,IN,Kolkata,pressure,120,997.5,1005,1000.1,34.8
03-05-2019,IN,Kolkata,pressure,96,995.5,1006,1003,72.52
04-05-2019,IN,Kolkata,pressure,101,986.5,1008,1004,395.1
05-05-2019,IN,Kolkata,pressure,120,1004,1009,1006.5,22.17
09-05-2019,IN,Kolkata,pressure,112,999,1003,1001,11.3
05-04-2019,IN,Kolkata,pressure,120,1006,1011,1008,12.83
12-04-2019,IN,Kolkata,pressure,120,1004.5,1010,1007,27.55
13-04-2019,IN,Kolkata,pressure,120,1004,1010,1007.5,27.03
01-05-2019,IN,Kolkata,pressure,96,1003,1007,1004.5,14.78
11-05-2019,IN,Kolkata,pressure,96,1003,1007,1004.5,14.41
04-06-2019,IN,Kolkata,pressure,120,1000,1005,1002,18.89
12-06-2019,IN,Kolkata,pressure,120,997,1004,1000,27.53
22-05-2019,IN,Kolkata,pressure,120,1002,1006,1004.5,16.76
29-05-2019,IN,Kolkata,pressure,96,1000,1003,1002,10.57
13-06-2019,IN,Kolkata,pressure,120,996,1001,999,30.39
27-06-2019,IN,Kolkata,pressure,120,993,1002,996.2,39.47
03-04-2019,IN,Kolkata,pressure,120,1006,1011,1009,25.28
30-04-2019,IN,Kolkata,pressure,108,1002,1007,1004.5,23.99
02-05-2019,IN,Kolkata,pressure,96,1003,1007,1005,10.16
10-05-2019,IN,Kolkata,pressure,96,1001,1005,1002.5,17.56
18-04-2019,IN,Kolkata,pressure,120,1007,1013,1009,27.99
05-06-2019,IN,Kolkata,pressure,120,1000,1003,1001.5,8.45
11-06-2019,IN,Kolkata,pressure,120,997,1002,999.5,21.13
04-04-2019,IN,Kolkata,pressure,120,1007,1012,1009,22.3
07-05-2019,IN,Kolkata,pressure,120,1001,1005,1002.5,14.67
19-05-2019,IN,Kolkata,pressure,120,1003.5,1007,1005,16.16
25-04-2019,IN,Kolkata,pressure,120,1005,1010,1007,19.26
28-05-2019,IN,Kolkata,pressure,96,999,1005,1002.5,21.99
09-06-2019,IN,Kolkata,pressure,120,998,1003,1001,24.1
19-06-2019,IN,Kolkata,pressure,96,992.4,1001,996,42.45
02-04-2019,IN,Kolkata,pressure,120,1004,1011,1007.5,38.85
07-04-2019,IN,Kolkata,pressure,120,1007,1012,1008.5,20.08
15-04-2019,IN,Kolkata,pressure,120,1003.5,1009,1006,17
21-04-2019,IN,Kolkata,pressure,120,1002,1009,1005.5,32.31
21-06-2019,IN,Kolkata,pressure,120,993.9,1001,996.9,33.56
27-04-2019,IN,Kolkata,pressure,120,1001,1006,1004.5,25.41
15-05-2019,IN,Kolkata,pressure,120,1003,1008,1005,18.81
07-06-2019,IN,Kolkata,pressure,120,1002,1005,1003.5,7.21
24-06-2019,IN,Kolkata,pressure,120,997.8,1006,1000.4,35.81
20-05-2019,IN,Kolkata,pressure,120,1003,1009,1006,20.83
24-05-2019,IN,Kolkata,pressure,120,1000,1005,1003,22.93
31-05-2019,IN,Kolkata,pressure,120,999,1005,1003,25.61
26-04-2019,IN,Kolkata,pressure,120,1002,1008,1005,23.02
08-05-2019,IN,Kolkata,pressure,120,999,1004,1001,15.82
28-06-2019,IN,Kolkata,pressure,120,992.3,999,994.7,30.31
18-06-2019,IN,Kolkata,pressure,113,992.9,1001,995.6,36.1
01-04-2019,IN,Kolkata,pressure,120,1004,1012,1008.5,40.5
12-05-2019,IN,Kolkata,pressure,120,1002,1007,1004,19.97
17-05-2019,IN,Kolkata,pressure,120,1001,1006,1004,22.87
08-06-2019,IN,Kolkata,pressure,120,1000,1004,1003,18.34
16-06-2019,IN,Kolkata,pressure,96,992.5,999,994.7,33.39
22-06-2019,IN,Kolkata,pressure,120,996.4,1003,998.4,31.51
29-06-2019,IN,Kolkata,pressure,120,991.7,999,993.9,27.3
30-06-2019,IN,Kolkata,pressure,120,991.4,999,994.1,34.1
13-05-2019,IN,Kolkata,pressure,120,1001,1009,1003,32.39
26-05-2019,IN,Kolkata,pressure,105,1000,1004,1003,15.43
02-06-2019,IN,Kolkata,pressure,120,1001.5,1005,1003.5,8.98
10-06-2019,IN,Kolkata,pressure,120,996.5,1001,1000,16.92
30-05-2019,IN,Kolkata,pressure,96,999,1004,1002,21.55
19-04-2019,IN,Kolkata,pressure,120,1005,1011,1008,22.2
22-04-2019,IN,Kolkata,pressure,120,1004,1008,1006,20
18-05-2019,IN,Kolkata,pressure,120,1002,1006,1003,16.2
25-05-2019,IN,Kolkata,pressure,120,1000,1004.5,1002,12.18
26-06-2019,IN,Kolkata,pressure,120,995.1,1004,998.6,42.5
06-04-2019,IN,Kolkata,pressure,120,1005,1013.5,1009,53.94
16-04-2019,IN,Kolkata,pressure,120,1005,1011,1006.5,27.6
14-05-2019,IN,Kolkata,pressure,120,1002,1006.5,1004.5,21.43
06-06-2019,IN,Kolkata,pressure,120,1001,1004,1002.5,14.15
21-05-2019,IN,Kolkata,pressure,120,1003,1007.5,1005,16.39
17-06-2019,IN,Kolkata,pressure,120,992.5,1000,995,32.03
20-06-2019,IN,Kolkata,pressure,120,994,1002,997.3,34.9
23-06-2019,IN,Kolkata,pressure,120,997.7,1004,999.6,27.58
08-04-2019,IN,Kolkata,pressure,120,1004,1010,1007.5,22.57
09-04-2019,IN,Kolkata,pressure,120,1004,1010,1007,29.55
28-04-2019,IN,Kolkata,pressure,120,1001,1006,1004,18.42
16-05-2019,IN,Kolkata,pressure,120,1003.5,1008,1005.5,15.31
06-05-2019,IN,Kolkata,pressure,120,1001,1007,1004.5,26.35
23-05-2019,IN,Kolkata,pressure,120,1002,1007,1005,21.68
17-04-2019,IN,Kolkata,pressure,120,1007,1011,1009,13.19
20-04-2019,IN,Kolkata,pressure,120,1003,1009,1006,36.07
23-04-2019,IN,Kolkata,pressure,120,1006,1010,1007,20.57
29-04-2019,IN,Kolkata,pressure,120,1002,1007,1004,18.86
15-06-2019,IN,Kolkata,pressure,90,992.5,999,994.6,37.18
10-04-2019,IN,Kolkata,pressure,120,1007,1012,1009,20.56
27-05-2019,IN,Kolkata,pressure,96,1000,1005,1002,17.1
01-06-2019,IN,Kolkata,pressure,120,1000,1005,1002.5,20.09
14-06-2019,IN,Kolkata,pressure,115,995,999,998,17.77
08-07-2019,IN,Kolkata,pressure,120,992.2,999.5,994.8,32.76
18-07-2019,IN,Kolkata,pressure,96,994.2,1002,997.3,41.18
26-07-2019,IN,Kolkata,pressure,120,992.5,1000,995.4,33.34
24-08-2019,IN,Kolkata,pressure,120,995.3,1004,998.5,37.06
30-08-2019,IN,Kolkata,pressure,120,993.7,1003.5,998,51.35
14-09-2019,IN,Kolkata,pressure,29,999.8,1008,1006,66.07
29-09-2019,IN,Kolkata,pressure,120,1010,1015.5,1012,23.09
15-07-2019,IN,Kolkata,pressure,120,993.9,1000.5,995.6,30.59
19-07-2019,IN,Kolkata,pressure,96,995.3,1003,998.4,38.78
07-08-2019,IN,Kolkata,pressure,120,982.6,993,987,47.01
05-09-2019,IN,Kolkata,pressure,120,992.4,1000.5,995.3,34.95
07-09-2019,IN,Kolkata,pressure,116,992.6,1001,994.9,42.56
13-09-2019,IN,Kolkata,pressure,24,1004,1008,1006,11.63
19-09-2019,IN,Kolkata,pressure,84,1006,1011,1009,22.5
26-09-2019,IN,Kolkata,pressure,120,1013,1017,1015,9.38
23-07-2019,IN,Kolkata,pressure,120,994.9,1003,998.5,36.65
04-08-2019,IN,Kolkata,pressure,120,990.5,998,993.2,35.53
08-08-2019,IN,Kolkata,pressure,113,986.4,999,991.8,82.08
29-08-2019,IN,Kolkata,pressure,96,996.7,1004.5,999.7,41.76
25-09-2019,IN,Kolkata,pressure,120,1010.5,1016,1013.5,25.94
20-07-2019,IN,Kolkata,pressure,96,996.9,1005,1000,37.45
21-07-2019,IN,Kolkata,pressure,120,996.6,1005,999.8,36.53
24-07-2019,IN,Kolkata,pressure,120,994.6,1003,998,40.54
03-09-2019,IN,Kolkata,pressure,75,992.4,1001,996.1,51.64
08-09-2019,IN,Kolkata,pressure,120,994.9,1002,997.3,34.06
30-09-2019,IN,Kolkata,pressure,120,1006,1011,1009,22.69
05-08-2019,IN,Kolkata,pressure,120,987.7,996.5,991,37.72
09-08-2019,IN,Kolkata,pressure,107,990.7,1002,996.6,44.17
11-08-2019,IN,Kolkata,pressure,108,990.6,1000,995,45.97
19-08-2019,IN,Kolkata,pressure,96,998.4,1006,1001.1,38.57
21-08-2019,IN,Kolkata,pressure,120,995.8,1003,998.3,32.23
22-08-2019,IN,Kolkata,pressure,120,994.4,1003,998.1,38.71
02-09-2019,IN,Kolkata,pressure,92,993.5,1002,996.6,50.33
06-10-2019,IN,Kolkata,pressure,96,1006,1012,1009,21.79
16-07-2019,IN,Kolkata,pressure,109,995.2,1002,997.4,32.62
13-08-2019,IN,Kolkata,pressure,110,991,1002,995,57.12
17-08-2019,IN,Kolkata,pressure,96,997.3,1004,999.5,34.43
03-10-2019,IN,Kolkata,pressure,120,1007,1010.3,1008.5,9.33
11-07-2019,IN,Kolkata,pressure,120,995,1003,997.7,37
13-07-2019,IN,Kolkata,pressure,120,995.3,1003.5,998.2,35.55
02-08-2019,IN,Kolkata,pressure,109,992.1,1000,995.1,33
06-08-2019,IN,Kolkata,pressure,120,986.1,994,989.2,40.73
04-09-2019,IN,Kolkata,pressure,120,992.9,1000,995.5,34.14
10-09-2019,IN,Kolkata,pressure,120,994.9,1003,997.6,37.83
01-08-2019,IN,Kolkata,pressure,120,993.2,1001.5,996.3,37.89
14-08-2019,IN,Kolkata,pressure,113,996.1,1005,999,48.67
18-08-2019,IN,Kolkata,pressure,96,997.9,1005,1000.1,41.12
25-08-2019,IN,Kolkata,pressure,107,995.2,1003.5,998,37.47
20-09-2019,IN,Kolkata,pressure,97,997.8,1011,1008,38.76
22-09-2019,IN,Kolkata,pressure,110,1006,1010,1008.5,16.94
23-09-2019,IN,Kolkata,pressure,120,1007.5,1012,1010,13.86
02-10-2019,IN,Kolkata,pressure,120,1006,1011,1008.5,20.27
04-10-2019,IN,Kolkata,pressure,120,1006,1011,1008,23.58
01-07-2019,IN,Kolkata,pressure,120,989.2,997,992.2,34.74
29-07-2019,IN,Kolkata,pressure,120,994,1003.5,996.5,45.89
09-09-2019,IN,Kolkata,pressure,120,994.7,1003,997.3,37.39
02-07-2019,IN,Kolkata,pressure,119,990.7,999,992.8,40.22
06-07-2019,IN,Kolkata,pressure,120,987.6,995,989.5,32.79
28-07-2019,IN,Kolkata,pressure,120,993.5,1000,995.2,30.73
11-09-2019,IN,Kolkata,pressure,107,996.2,1004,998.4,40.54
12-09-2019,IN,Kolkata,pressure,74,997.7,1007,999.5,67.74
16-09-2019,IN,Kolkata,pressure,53,997.3,1006,999.9,91.53
24-09-2019,IN,Kolkata,pressure,120,1009,1014,1010,21.62
27-09-2019,IN,Kolkata,pressure,120,1011.5,1016,1014,19.01
28-09-2019,IN,Kolkata,pressure,120,1010.5,1014.5,1012,13.51
07-07-2019,IN,Kolkata,pressure,120,989.6,999,992.5,45.87
20-08-2019,IN,Kolkata,pressure,111,996.4,1005,1000.1,47.24
23-08-2019,IN,Kolkata,pressure,120,995.6,1003,998.3,35.25
31-08-2019,IN,Kolkata,pressure,116,993.5,1002.5,996.9,44.83
21-09-2019,IN,Kolkata,pressure,96,1005,1009,1007,14.58
09-07-2019,IN,Kolkata,pressure,120,992.8,1000,995.3,32.65
10-07-2019,IN,Kolkata,pressure,120,992.3,1000,995.5,34.9
28-08-2019,IN,Kolkata,pressure,96,996.3,1004,998.8,41.59
12-07-2019,IN,Kolkata,pressure,120,996.8,1004,999.2,31.49
03-08-2019,IN,Kolkata,pressure,96,991.7,999,994.3,34.66
15-08-2019,IN,Kolkata,pressure,112,998.5,1006,1000.8,35.06
26-08-2019,IN,Kolkata,pressure,96,995.6,1002.5,997.7,36.03
15-09-2019,IN,Kolkata,pressure,43,998.4,1007,1003,98.12
17-09-2019,IN,Kolkata,pressure,25,989.5,1008,1005,125.03
03-07-2019,IN,Kolkata,pressure,120,992.7,1000,995.1,30.19
04-07-2019,IN,Kolkata,pressure,120,991.4,999,994.2,37.9
17-07-2019,IN,Kolkata,pressure,96,994,1002,997.6,41.08
22-07-2019,IN,Kolkata,pressure,120,996.3,1004,999.1,33.65
25-07-2019,IN,Kolkata,pressure,120,994.8,1003,997.4,33.98
10-08-2019,IN,Kolkata,pressure,113,992.6,1000.5,996.1,41.87
12-08-2019,IN,Kolkata,pressure,116,990.8,998,993.5,31.59
27-08-2019,IN,Kolkata,pressure,96,994.9,1002,997.5,39.34
06-09-2019,IN,Kolkata,pressure,120,991.6,999,994.3,35.27
27-07-2019,IN,Kolkata,pressure,120,992.1,1000,994.7,35.49
30-07-2019,IN,Kolkata,pressure,120,996.3,1003,998.6,31.76
16-08-2019,IN,Kolkata,pressure,96,996.2,1004.5,999.7,38.6
01-09-2019,IN,Kolkata,pressure,100,993.2,1003,997.4,50.64
18-09-2019,IN,Kolkata,pressure,48,1007,1010,1008,14.59
01-10-2019,IN,Kolkata,pressure,120,1005.5,1009.5,1007.5,12.03
05-07-2019,IN,Kolkata,pressure,120,988.5,996.5,991.8,41.7
14-07-2019,IN,Kolkata,pressure,120,993.7,1002,996.2,34.64
31-07-2019,IN,Kolkata,pressure,120,994.5,1003,997.6,36.67
05-10-2019,IN,Kolkata,pressure,97,997.8,1010,1008,31.21
15-12-2019,IN,Kolkata,pressure,157,1010.1,1018,1013.4,35.38
16-12-2019,IN,Kolkata,pressure,193,1010.2,1017.5,1013,27.36
07-10-2019,IN,Kolkata,pressure,107,1007.5,1012,1009.5,18.27
11-11-2019,IN,Kolkata,pressure,24,1008,1011.6,1009,16.48
14-11-2019,IN,Kolkata,pressure,24,1012,1016,1014,11.3
09-12-2019,IN,Kolkata,pressure,199,1009.3,1018,1012.6,34.97
10-11-2019,IN,Kolkata,pressure,44,997.2,1009,1002,173.03
13-11-2019,IN,Kolkata,pressure,24,1012,1016,1014,13.53
18-11-2019,IN,Kolkata,pressure,118,1007,1015,1009.3,35.87
04-10-2019,IN,Kolkata,pressure,120,1006,1011,1008,23.58
08-10-2019,IN,Kolkata,pressure,120,1007.5,1012.5,1010,21.01
30-10-2019,IN,Kolkata,pressure,96,1009,1013,1011,14.8
31-10-2019,IN,Kolkata,pressure,96,1009,1013,1010.5,12.49
19-11-2019,IN,Kolkata,pressure,115,1007.6,1016,1010,36.45
20-11-2019,IN,Kolkata,pressure,120,1007.9,1016,1010.7,36.54
21-11-2019,IN,Kolkata,pressure,119,1008.3,1016,1011.4,34.65
25-11-2019,IN,Kolkata,pressure,92,1008.4,1016.5,1011,40.79
05-10-2019,IN,Kolkata,pressure,97,997.8,1010,1008,31.21
19-10-2019,IN,Kolkata,pressure,96,1010,1015,1012,19.57
05-11-2019,IN,Kolkata,pressure,96,1007,1012,1010,22
12-11-2019,IN,Kolkata,pressure,24,1010,1014,1012,19.71
30-11-2019,IN,Kolkata,pressure,117,1007.7,1016,1010.2,39.03
27-12-2019,IN,Kolkata,pressure,214,1009.3,1017,1012.3,28.06
01-10-2019,IN,Kolkata,pressure,120,1005.5,1009.5,1007.5,12.03
03-11-2019,IN,Kolkata,pressure,96,1009,1013,1011,14.79
18-12-2019,IN,Kolkata,pressure,181,1012.2,1020,1015.2,32.94
24-12-2019,IN,Kolkata,pressure,216,1010.9,1020,1013.6,31.89
22-12-2019,IN,Kolkata,pressure,164,1009.8,1018,1013,34.24
22-10-2019,IN,Kolkata,pressure,120,1007,1011.5,1008.5,15.04
28-10-2019,IN,Kolkata,pressure,96,1010,1015,1012,15.68
27-11-2019,IN,Kolkata,pressure,90,1008.4,1016,1011,36.58
12-12-2019,IN,Kolkata,pressure,206,1008.9,1017,1011.3,31.31
08-11-2019,IN,Kolkata,pressure,107,1008.5,1012,1009,6.7
23-12-2019,IN,Kolkata,pressure,205,1010.7,1018,1013.1,27.68
03-10-2019,IN,Kolkata,pressure,120,1007,1010.3,1008.5,9.33
09-10-2019,IN,Kolkata,pressure,120,1008,1013,1010,17.92
27-10-2019,IN,Kolkata,pressure,96,1009.5,1013.5,1011.5,12.91
06-11-2019,IN,Kolkata,pressure,96,1006.5,1011,1009,13.47
03-12-2019,IN,Kolkata,pressure,116,1009,1017,1011.9,36.77
05-12-2019,IN,Kolkata,pressure,194,1010.8,1020,1014.3,37.15
17-12-2019,IN,Kolkata,pressure,181,1011.1,1019,1014,30.38
14-10-2019,IN,Kolkata,pressure,120,1009,1014,1012,17.08
07-11-2019,IN,Kolkata,pressure,96,1007,1011,1009,13.36
16-11-2019,IN,Kolkata,pressure,77,1007.4,1015,1009.8,37.29
22-11-2019,IN,Kolkata,pressure,99,1008.2,1017,1011.5,39.23
26-10-2019,IN,Kolkata,pressure,96,1009,1013,1010,14.84
01-11-2019,IN,Kolkata,pressure,96,1008,1013,1010.5,19.22
23-11-2019,IN,Kolkata,pressure,120,1007.7,1017,1010.8,40.32
10-12-2019,IN,Kolkata,pressure,159,1007.5,1016,1010.9,40.58
07-12-2019,IN,Kolkata,pressure,187,1009.6,1018,1013.4,39.1
11-12-2019,IN,Kolkata,pressure,205,1006.9,1015,1010.2,34.52
19-12-2019,IN,Kolkata,pressure,156,1009.2,1019,1013.6,50.3
21-12-2019,IN,Kolkata,pressure,168,1009.3,1017,1012.7,27.67
06-10-2019,IN,Kolkata,pressure,96,1006,1012,1009,21.79
24-10-2019,IN,Kolkata,pressure,108,1009,1013,1010,14.57
25-10-2019,IN,Kolkata,pressure,96,1007,1011,1009,15.58
26-11-2019,IN,Kolkata,pressure,97,1007.8,1016.5,1010.6,42.93
02-10-2019,IN,Kolkata,pressure,120,1006,1011,1008.5,20.27
29-10-2019,IN,Kolkata,pressure,96,1010.5,1014.5,1012,14.67
15-11-2019,IN,Kolkata,pressure,89,1007.2,1015,1009.8,38.99
26-12-2019,IN,Kolkata,pressure,203,1009.7,1016.5,1012.5,24.75
01-12-2019,IN,Kolkata,pressure,65,1009.7,1017,1012.2,38.26
10-10-2019,IN,Kolkata,pressure,120,1007.5,1011,1009,9.48
16-10-2019,IN,Kolkata,pressure,96,1010,1014.5,1012.5,13.19
17-10-2019,IN,Kolkata,pressure,96,1010,1014.5,1012,17.4
17-11-2019,IN,Kolkata,pressure,96,1006.7,1014.5,1009.2,38.24
28-12-2019,IN,Kolkata,pressure,192,1011.1,1019,1014,28.59
02-11-2019,IN,Kolkata,pressure,96,1009,1013,1011,11.98
24-11-2019,IN,Kolkata,pressure,115,1007.2,1016,1010.5,39.54
08-12-2019,IN,Kolkata,pressure,213,1009.4,1018.5,1013,37.02
14-12-2019,IN,Kolkata,pressure,144,1010.5,1019,1014.3,34.48
09-11-2019,IN,Kolkata,pressure,77,1004,1009,1007.5,14.76
28-11-2019,IN,Kolkata,pressure,120,1008.2,1017,1010.4,38.08
02-12-2019,IN,Kolkata,pressure,96,1009,1017,1011.1,37.28
04-12-2019,IN,Kolkata,pressure,136,1009.9,1020,1013.6,42.06
11-10-2019,IN,Kolkata,pressure,120,1007.5,1012,1009,13.29
13-10-2019,IN,Kolkata,pressure,120,1008,1013,1010.5,16.37
20-10-2019,IN,Kolkata,pressure,120,1009.5,1014.5,1012,20.57
23-10-2019,IN,Kolkata,pressure,115,1006,1011,1009,18.38
29-12-2019,IN,Kolkata,pressure,15,1012.3,1016,1013.3,13.39
04-11-2019,IN,Kolkata,pressure,96,1009,1014,1011,17.88
29-11-2019,IN,Kolkata,pressure,120,1007.8,1016,1010,35.99
25-12-2019,IN,Kolkata,pressure,205,1009.4,1018,1012.6,31.77
05-01-2020,IN,Kolkata,pressure,216,1009.2,1017.5,1012.7,38.71
13-12-2019,IN,Kolkata,pressure,194,1010,2041,1013.2,54492.4
03-01-2020,IN,Kolkata,pressure,107,1011.1,1017.5,1013.5,25.24
12-10-2019,IN,Kolkata,pressure,120,1008,1013,1010,20.79
15-10-2019,IN,Kolkata,pressure,109,1010,1014,1012,11.94
21-10-2019,IN,Kolkata,pressure,120,1008,1013,1010,25.47
06-12-2019,IN,Kolkata,pressure,172,1011.8,1020,1014.2,34
30-09-2019,IN,Kolkata,pressure,120,1006,1011,1009,22.69
18-10-2019,IN,Kolkata,pressure,87,1010,1014.5,1012,18.92
20-12-2019,IN,Kolkata,pressure,156,1008.3,1017,1012,33.61
04-01-2020,IN,Kolkata,pressure,215,1009.5,1017.5,1012.1,29.9
