Date,Country,City,Specie,count,min,max,median,variance
17-06-2019,IN,Kolkata,o3,87,0.9,45.3,9.3,1033.65
17-04-2019,IN,Kolkata,o3,80,1.5,37.6,14.5,646.62
09-05-2019,IN,Kolkata,o3,72,3.7,24.4,10.2,267.37
18-05-2019,IN,Kolkata,o3,96,3.9,19.6,9.5,171.63
23-05-2019,IN,Kolkata,o3,96,2,19.7,8.2,197.24
08-06-2019,IN,Kolkata,o3,96,3.5,36.6,9.1,1115.91
11-06-2019,IN,Kolkata,o3,96,5.4,50.5,11.5,1366.23
24-04-2019,IN,Kolkata,o3,96,2.1,33,10.3,488.07
03-05-2019,IN,Kolkata,o3,72,1.7,13,7.4,93.2
21-05-2019,IN,Kolkata,o3,96,2.4,16.7,7,118.07
22-05-2019,IN,Kolkata,o3,96,1.5,20,7.3,139.1
10-05-2019,IN,Kolkata,o3,72,6.2,23.5,12.4,244.8
24-05-2019,IN,Kolkata,o3,96,1.5,20.6,6.7,206.26
26-05-2019,IN,Kolkata,o3,81,2.7,19.5,7.7,216.53
06-06-2019,IN,Kolkata,o3,96,3.3,30.3,8.3,323.28
01-04-2019,IN,Kolkata,o3,96,5.7,24.7,12.9,204.75
15-04-2019,IN,Kolkata,o3,96,2.1,25.8,8.1,314.68
02-05-2019,IN,Kolkata,o3,72,1.4,9.3,5.7,48.53
06-05-2019,IN,Kolkata,o3,72,2.6,35.6,10.5,667.71
29-06-2019,IN,Kolkata,o3,95,0.2,36.3,13,662.26
04-05-2019,IN,Kolkata,o3,72,0.6,16.1,8.1,155.04
05-05-2019,IN,Kolkata,o3,72,0.4,19.2,6.7,297.29
15-05-2019,IN,Kolkata,o3,96,1.2,64.6,9.8,506.45
15-06-2019,IN,Kolkata,o3,58,0.9,13.8,7.7,148.96
02-04-2019,IN,Kolkata,o3,96,1.3,26,8.1,355.53
13-04-2019,IN,Kolkata,o3,96,0.6,34.9,10.9,796.69
18-06-2019,IN,Kolkata,o3,87,0.4,34.5,10.7,785.42
29-04-2019,IN,Kolkata,o3,96,0.4,19,4.5,268.27
13-05-2019,IN,Kolkata,o3,72,4,17.9,10.1,124.86
09-06-2019,IN,Kolkata,o3,96,2.7,43.4,10.8,1346.98
12-06-2019,IN,Kolkata,o3,92,0.2,22.5,10.9,154.12
03-04-2019,IN,Kolkata,o3,94,3.6,27.3,9.2,237.74
07-04-2019,IN,Kolkata,o3,96,6.4,38.9,18.5,634.58
08-04-2019,IN,Kolkata,o3,94,5.3,41.5,13.4,660.03
26-04-2019,IN,Kolkata,o3,91,0.9,25.5,10,442.86
16-06-2019,IN,Kolkata,o3,63,0.9,25,7.6,404.79
20-05-2019,IN,Kolkata,o3,95,1.3,27.1,8,261.44
26-06-2019,IN,Kolkata,o3,96,0.7,29.8,8.4,433.17
04-04-2019,IN,Kolkata,o3,94,3.9,17.1,8,112.99
12-04-2019,IN,Kolkata,o3,82,0.6,21.1,6.5,336.64
16-04-2019,IN,Kolkata,o3,87,2.7,35.8,9.3,717.62
16-05-2019,IN,Kolkata,o3,96,1.1,24.1,10.6,447.37
29-05-2019,IN,Kolkata,o3,72,3,22.4,7.5,308.86
03-06-2019,IN,Kolkata,o3,95,2.5,39.2,11.7,1198.3
04-06-2019,IN,Kolkata,o3,96,2.8,20.8,9.4,192.22
07-06-2019,IN,Kolkata,o3,96,4.7,36.5,11.1,1071.12
11-04-2019,IN,Kolkata,o3,91,1.6,24.5,5.5,361.91
27-04-2019,IN,Kolkata,o3,68,1.7,25.9,12.4,434.38
11-05-2019,IN,Kolkata,o3,72,5.1,19.3,11.8,139.36
27-05-2019,IN,Kolkata,o3,72,1.7,20.4,7.6,247.51
10-06-2019,IN,Kolkata,o3,96,4.3,46.8,11.8,1750.62
24-06-2019,IN,Kolkata,o3,96,0.4,29.3,8.2,518.11
25-05-2019,IN,Kolkata,o3,96,2.4,16.4,8.1,112.08
28-05-2019,IN,Kolkata,o3,72,2.4,16.7,7.2,202.03
05-06-2019,IN,Kolkata,o3,96,2.9,18.9,7,164.06
28-04-2019,IN,Kolkata,o3,96,0.5,28.1,5.9,494.59
30-04-2019,IN,Kolkata,o3,83,0.8,20.9,5.5,222.75
07-05-2019,IN,Kolkata,o3,72,4.6,27.9,10.9,317.34
08-05-2019,IN,Kolkata,o3,72,2.1,23.2,8.9,322.39
05-04-2019,IN,Kolkata,o3,95,3.3,27.4,9.6,191.25
20-04-2019,IN,Kolkata,o3,96,3.7,38.3,18.7,847.57
22-04-2019,IN,Kolkata,o3,96,0.9,43.6,13.2,1179.08
23-04-2019,IN,Kolkata,o3,96,1.6,36.1,14.3,1153.06
31-05-2019,IN,Kolkata,o3,72,1.7,17.8,5.6,166.28
13-06-2019,IN,Kolkata,o3,95,1.1,164.5,11.5,3300.68
23-06-2019,IN,Kolkata,o3,96,1.2,20.5,6.5,314.22
25-06-2019,IN,Kolkata,o3,96,0.4,24.6,8.6,355.92
10-04-2019,IN,Kolkata,o3,95,2.2,17.2,10.6,155.24
19-04-2019,IN,Kolkata,o3,83,1.6,28.8,16.3,568.06
25-04-2019,IN,Kolkata,o3,96,1,30,7.8,463.53
19-05-2019,IN,Kolkata,o3,96,2.4,31.4,9.9,486.94
21-04-2019,IN,Kolkata,o3,96,3,30.5,15,498.44
30-05-2019,IN,Kolkata,o3,72,2,17.3,7.6,188.85
14-06-2019,IN,Kolkata,o3,92,0.9,39.5,9.7,770.65
01-05-2019,IN,Kolkata,o3,72,0.7,10.8,5.2,81.99
14-05-2019,IN,Kolkata,o3,95,1.9,18.8,11.7,168.02
20-06-2019,IN,Kolkata,o3,95,1,25.9,8.8,406.41
18-04-2019,IN,Kolkata,o3,96,1,38.7,13.4,1268.24
01-06-2019,IN,Kolkata,o3,72,2.4,29.5,6.9,445.12
22-06-2019,IN,Kolkata,o3,96,1.3,26.3,8.2,378.02
28-06-2019,IN,Kolkata,o3,96,2.9,38,15.6,457.64
06-04-2019,IN,Kolkata,o3,96,1.1,25.6,13.3,459.04
09-04-2019,IN,Kolkata,o3,92,3.7,20.6,11.9,157.15
19-06-2019,IN,Kolkata,o3,72,2.4,47.7,15.3,1176.97
21-06-2019,IN,Kolkata,o3,96,0.9,19.8,8.3,249.14
12-05-2019,IN,Kolkata,o3,72,4.6,19,10.3,124.33
17-05-2019,IN,Kolkata,o3,96,2.2,24.6,8.8,341.57
27-06-2019,IN,Kolkata,o3,96,0.8,26.8,9.8,385.36
30-06-2019,IN,Kolkata,o3,93,0.1,25.2,6.1,392.48
26-08-2019,IN,Kolkata,o3,72,1.5,32,10.2,549.89
15-09-2019,IN,Kolkata,o3,72,4.4,37,9.5,893.15
18-09-2019,IN,Kolkata,o3,78,3.3,17.8,9,103.86
28-09-2019,IN,Kolkata,o3,96,1.3,19,5.1,132.76
14-07-2019,IN,Kolkata,o3,96,6.4,47.2,17.8,975.62
21-08-2019,IN,Kolkata,o3,96,1.1,22.3,8,319.79
19-08-2019,IN,Kolkata,o3,72,5,20.6,9.5,142.34
30-08-2019,IN,Kolkata,o3,95,0.8,22.2,6.4,302.66
03-09-2019,IN,Kolkata,o3,51,2.6,15.7,7.3,93.12
06-10-2019,IN,Kolkata,o3,76,1.7,44.7,7.1,1096.57
08-07-2019,IN,Kolkata,o3,96,3.7,29.7,11.5,290.36
31-07-2019,IN,Kolkata,o3,96,1.7,23.6,9.4,257.69
18-08-2019,IN,Kolkata,o3,72,4.1,21.6,10.5,156.58
28-08-2019,IN,Kolkata,o3,72,0.6,22.7,7.3,294.94
09-09-2019,IN,Kolkata,o3,95,3.3,32.3,10.2,460.49
21-09-2019,IN,Kolkata,o3,96,1.6,30.9,5.9,487.94
09-07-2019,IN,Kolkata,o3,96,2.6,32.2,12.1,317.45
20-07-2019,IN,Kolkata,o3,72,5.7,26.4,11.7,125.35
03-08-2019,IN,Kolkata,o3,72,1.5,19.2,6.5,243.18
13-09-2019,IN,Kolkata,o3,86,3.9,16.5,7.7,80.46
25-07-2019,IN,Kolkata,o3,83,3.6,37.3,12,754.74
28-07-2019,IN,Kolkata,o3,96,3.7,14.7,8.3,66.14
04-08-2019,IN,Kolkata,o3,95,1.4,29.4,9.4,414.12
14-08-2019,IN,Kolkata,o3,89,4.1,17.9,11.5,69.39
22-09-2019,IN,Kolkata,o3,96,1.7,27.7,8.3,513.17
02-07-2019,IN,Kolkata,o3,96,4.1,20.8,12.9,166
27-07-2019,IN,Kolkata,o3,96,2.1,19.3,9.4,220.22
23-08-2019,IN,Kolkata,o3,95,0.3,35.2,6.8,568.95
29-08-2019,IN,Kolkata,o3,72,0.6,18.6,7.5,193.91
20-09-2019,IN,Kolkata,o3,95,1.8,34.3,6.1,589.43
25-09-2019,IN,Kolkata,o3,83,1.8,14,5,45.05
15-07-2019,IN,Kolkata,o3,95,5.8,48.1,17,640.44
22-07-2019,IN,Kolkata,o3,96,2.9,24.3,8,204.69
07-08-2019,IN,Kolkata,o3,96,8,21.7,11.6,153.88
12-08-2019,IN,Kolkata,o3,89,2.3,21.3,6.7,237.52
11-09-2019,IN,Kolkata,o3,92,2.7,18.8,9.9,116.45
24-09-2019,IN,Kolkata,o3,87,2.6,10.8,7.1,40.27
27-09-2019,IN,Kolkata,o3,96,1.3,31.9,5.6,469.87
01-10-2019,IN,Kolkata,o3,87,1.7,28.1,7.5,653.97
11-07-2019,IN,Kolkata,o3,96,3.3,23,9.7,216.83
16-07-2019,IN,Kolkata,o3,86,3.4,44.3,12.8,861.88
13-08-2019,IN,Kolkata,o3,85,2.5,22.9,10.8,143.86
03-10-2019,IN,Kolkata,o3,95,2.9,30.1,10.3,344.15
30-07-2019,IN,Kolkata,o3,96,2.3,22.8,7.3,173.01
07-09-2019,IN,Kolkata,o3,93,2.7,19,8.7,106.55
04-10-2019,IN,Kolkata,o3,86,4,36.1,10.4,896.64
05-10-2019,IN,Kolkata,o3,95,1.7,35.2,9.4,790.23
04-07-2019,IN,Kolkata,o3,96,5.3,43.3,14.7,631.95
19-07-2019,IN,Kolkata,o3,72,6.1,14.1,10.3,39.84
06-08-2019,IN,Kolkata,o3,96,1.5,22.5,6.9,259.39
24-08-2019,IN,Kolkata,o3,96,0.6,21.2,6.4,198.37
04-09-2019,IN,Kolkata,o3,94,2.9,22.3,7.7,179.07
14-09-2019,IN,Kolkata,o3,72,3.6,25.4,9.9,296.08
12-07-2019,IN,Kolkata,o3,96,3.8,28.7,12.4,258.12
23-07-2019,IN,Kolkata,o3,96,1.7,25.4,6.6,209.5
05-09-2019,IN,Kolkata,o3,96,2.3,18.9,8.8,122.1
10-09-2019,IN,Kolkata,o3,96,4.7,24.7,11.8,209.61
12-09-2019,IN,Kolkata,o3,95,2,14.6,6.6,83.64
02-10-2019,IN,Kolkata,o3,72,1.5,33.1,10.2,1183.59
20-08-2019,IN,Kolkata,o3,83,1.1,132.8,8.6,2185.81
27-08-2019,IN,Kolkata,o3,72,1.1,16.9,8.7,169.77
13-07-2019,IN,Kolkata,o3,96,5.7,37.9,15.8,457.05
09-08-2019,IN,Kolkata,o3,83,2.3,36.6,10.2,450.6
10-08-2019,IN,Kolkata,o3,89,2.4,30.3,9.9,472.41
22-08-2019,IN,Kolkata,o3,96,0.5,32.6,7.8,562.11
31-08-2019,IN,Kolkata,o3,93,1.1,21.8,7.7,249.11
02-09-2019,IN,Kolkata,o3,69,0.8,22.1,6.6,246.38
05-07-2019,IN,Kolkata,o3,96,1.9,26.6,11.7,266.67
06-07-2019,IN,Kolkata,o3,96,0.1,31.9,8.8,421.98
17-08-2019,IN,Kolkata,o3,72,2.8,17.8,8.3,89.56
25-08-2019,IN,Kolkata,o3,84,2.1,34.4,10,671.77
21-07-2019,IN,Kolkata,o3,95,5.5,31.6,10.7,348.16
15-08-2019,IN,Kolkata,o3,89,5,16.8,10.2,72.84
18-07-2019,IN,Kolkata,o3,72,2.9,21.6,9.8,212.48
06-09-2019,IN,Kolkata,o3,96,3.7,20.4,10,141.51
17-09-2019,IN,Kolkata,o3,96,3,28.4,8.5,164.73
19-09-2019,IN,Kolkata,o3,95,2.1,16.8,7.6,160.79
29-09-2019,IN,Kolkata,o3,96,1.6,17.7,6,203.67
10-07-2019,IN,Kolkata,o3,96,0.9,28.2,10.9,355.83
17-07-2019,IN,Kolkata,o3,72,1.5,37.5,12.1,731.99
02-08-2019,IN,Kolkata,o3,86,1.5,20.4,11.6,206.38
08-08-2019,IN,Kolkata,o3,90,3.6,19.4,9.6,94.61
11-08-2019,IN,Kolkata,o3,85,1.9,27.5,7,559.55
08-09-2019,IN,Kolkata,o3,95,2.9,16.4,8.6,117.08
23-09-2019,IN,Kolkata,o3,95,3.9,22,9,209.02
26-09-2019,IN,Kolkata,o3,96,1.2,20.1,5.8,205.1
07-07-2019,IN,Kolkata,o3,96,2.1,27.1,9.1,318.35
01-08-2019,IN,Kolkata,o3,96,1.8,25.8,11,402.48
24-07-2019,IN,Kolkata,o3,96,1.7,23.9,8.6,285.43
26-07-2019,IN,Kolkata,o3,96,1.9,25.1,9.5,236.11
29-07-2019,IN,Kolkata,o3,96,5.2,21.6,10.5,101.09
05-08-2019,IN,Kolkata,o3,96,1.5,26.2,7.8,364.94
16-08-2019,IN,Kolkata,o3,72,2.9,31.6,8.3,447.4
01-09-2019,IN,Kolkata,o3,76,0.6,26.1,8,439.41
01-07-2019,IN,Kolkata,o3,96,0.1,26.7,7.5,274.74
03-07-2019,IN,Kolkata,o3,94,5,35.6,13,469.35
16-09-2019,IN,Kolkata,o3,95,2.8,22,9.1,288.47
30-09-2019,IN,Kolkata,o3,96,1.7,22.9,6.5,273.24
02-10-2019,IN,Kolkata,o3,72,1.5,33.1,10.2,1183.59
14-10-2019,IN,Kolkata,o3,87,1.1,64.4,18.3,2394.88
14-11-2019,IN,Kolkata,o3,93,0.5,50.4,5.6,2652.1
10-12-2019,IN,Kolkata,o3,163,0.3,54.7,11.5,2195.85
19-12-2019,IN,Kolkata,o3,144,1.4,102.9,9.4,2757.32
02-01-2020,IN,Kolkata,o3,180,0.5,56.1,4.8,1830.49
05-01-2020,IN,Kolkata,o3,192,0.4,35.8,2.5,212.15
26-10-2019,IN,Kolkata,o3,94,0.9,18.3,6.4,154.93
11-11-2019,IN,Kolkata,o3,96,1.1,26.1,6,536.65
16-11-2019,IN,Kolkata,o3,84,0.6,74.9,5.3,4439.15
01-12-2019,IN,Kolkata,o3,57,0.5,55.4,5.2,2577.13
04-12-2019,IN,Kolkata,o3,156,0.4,137,5.9,4268.43
20-12-2019,IN,Kolkata,o3,139,1.2,67.9,8.2,2251.12
26-12-2019,IN,Kolkata,o3,186,0.7,75.1,10.4,1022.51
13-10-2019,IN,Kolkata,o3,72,1.1,39.8,14.3,1435.8
18-10-2019,IN,Kolkata,o3,61,0.9,33.6,4.9,1374.11
17-11-2019,IN,Kolkata,o3,96,0.6,85.4,5.4,5375.04
23-11-2019,IN,Kolkata,o3,96,0.5,91.1,5.5,5674.24
09-11-2019,IN,Kolkata,o3,96,1.3,22.6,11.6,163.82
24-10-2019,IN,Kolkata,o3,71,4.4,25.9,12.3,231.36
29-10-2019,IN,Kolkata,o3,95,0.8,38.2,6.5,1460.43
03-11-2019,IN,Kolkata,o3,96,0.9,45.4,7.5,1448.69
06-11-2019,IN,Kolkata,o3,84,0.8,60.6,6.8,3032.7
05-12-2019,IN,Kolkata,o3,170,0.8,44.7,7.3,1524.81
09-12-2019,IN,Kolkata,o3,188,0.3,73.9,6.5,2295.68
13-12-2019,IN,Kolkata,o3,170,0.2,68,12.2,2960.83
04-01-2020,IN,Kolkata,o3,192,0.5,31.2,3.1,188.63
01-10-2019,IN,Kolkata,o3,87,1.7,28.1,7.5,653.97
22-10-2019,IN,Kolkata,o3,71,1.5,42.8,13.2,1824.18
28-10-2019,IN,Kolkata,o3,96,0.9,39.8,9.9,1349.71
22-11-2019,IN,Kolkata,o3,85,0.5,69.4,6,4387.59
25-11-2019,IN,Kolkata,o3,74,0.6,82.4,9.3,6209.01
25-12-2019,IN,Kolkata,o3,182,0.5,65.5,5.2,2776.1
28-12-2019,IN,Kolkata,o3,168,1,80.4,5.8,1482.21
03-01-2020,IN,Kolkata,o3,191,0.8,103.8,5,1112.41
09-10-2019,IN,Kolkata,o3,94,2.3,18.7,8.3,152.43
01-11-2019,IN,Kolkata,o3,96,0.9,54,6,2576
07-11-2019,IN,Kolkata,o3,96,0.5,69.3,8.9,3653.11
21-11-2019,IN,Kolkata,o3,96,0.4,71.8,7.3,4352.51
12-10-2019,IN,Kolkata,o3,81,0.1,38.8,7.2,1378.05
15-10-2019,IN,Kolkata,o3,73,1,61.7,13.5,2903.44
02-11-2019,IN,Kolkata,o3,96,0.9,40.4,8.5,1464.2
11-12-2019,IN,Kolkata,o3,181,0.2,57.9,14.1,1925.47
03-12-2019,IN,Kolkata,o3,127,0.2,69.3,6.6,3321.82
07-12-2019,IN,Kolkata,o3,185,0.5,49.5,3.8,2083
10-10-2019,IN,Kolkata,o3,73,0.2,20,5.8,225.66
31-10-2019,IN,Kolkata,o3,96,0.9,61.2,6,2608.31
19-11-2019,IN,Kolkata,o3,95,0.6,82.8,7.9,3619.31
29-11-2019,IN,Kolkata,o3,96,0.5,171.8,5.6,5205.37
15-11-2019,IN,Kolkata,o3,87,0.5,76.7,5.6,2424.54
28-11-2019,IN,Kolkata,o3,95,0.5,53.8,9.2,2662.37
08-12-2019,IN,Kolkata,o3,191,0.4,40.9,3.9,1072.88
27-12-2019,IN,Kolkata,o3,190,1.4,48.2,12,1022.09
05-10-2019,IN,Kolkata,o3,95,1.7,35.2,9.4,790.23
19-10-2019,IN,Kolkata,o3,48,1.4,39.3,7.9,1346.46
25-10-2019,IN,Kolkata,o3,72,1.9,23.3,9.6,216.76
08-11-2019,IN,Kolkata,o3,89,1.2,28.5,10,356.66
29-12-2019,IN,Kolkata,o3,181,1,49.9,8.1,1756.21
01-01-2020,IN,Kolkata,o3,168,0.6,50.4,5.1,1705.21
17-12-2019,IN,Kolkata,o3,158,0.3,58.4,10.2,1547.78
04-10-2019,IN,Kolkata,o3,86,4,36.1,10.4,896.64
05-11-2019,IN,Kolkata,o3,85,0.9,57,6.8,2708.82
12-11-2019,IN,Kolkata,o3,87,0.8,79,5.1,4410.64
20-11-2019,IN,Kolkata,o3,96,0.4,70,6,4205.87
11-10-2019,IN,Kolkata,o3,72,0.1,30.6,6,947.67
10-11-2019,IN,Kolkata,o3,96,2.9,31.1,15.2,422.41
27-11-2019,IN,Kolkata,o3,77,0.6,64.8,8.7,4144.91
15-12-2019,IN,Kolkata,o3,136,0.3,51.9,15.6,1777.15
30-10-2019,IN,Kolkata,o3,96,0.8,47.9,5.8,1816.43
24-11-2019,IN,Kolkata,o3,95,0.4,84.6,5.5,5713.5
24-12-2019,IN,Kolkata,o3,192,0.3,49.5,8.9,1720.11
30-12-2019,IN,Kolkata,o3,180,0.6,53.5,6.8,1278.58
06-10-2019,IN,Kolkata,o3,76,1.7,44.7,7.1,1096.57
17-10-2019,IN,Kolkata,o3,72,0.9,45.2,4.7,1103.12
21-10-2019,IN,Kolkata,o3,48,1.3,44,9.5,1592.42
27-10-2019,IN,Kolkata,o3,96,0.8,35.3,5.3,883.23
14-12-2019,IN,Kolkata,o3,130,0.2,69.7,6.4,2967.03
31-12-2019,IN,Kolkata,o3,178,0.7,70,5.1,1848.3
04-11-2019,IN,Kolkata,o3,96,0.9,45.3,5.5,1922.38
13-11-2019,IN,Kolkata,o3,84,0.5,77.8,6.4,4751.54
26-11-2019,IN,Kolkata,o3,73,0.6,72,6.2,4556.28
06-12-2019,IN,Kolkata,o3,153,0.5,78.7,5,2390.76
21-12-2019,IN,Kolkata,o3,144,0.8,62.3,6.7,1772.19
23-12-2019,IN,Kolkata,o3,181,0.3,88.5,9.7,2299.72
30-09-2019,IN,Kolkata,o3,96,1.7,22.9,6.5,273.24
16-10-2019,IN,Kolkata,o3,69,1,45.2,10.8,1491.85
16-12-2019,IN,Kolkata,o3,168,0.4,58.2,7.7,1338.69
18-12-2019,IN,Kolkata,o3,157,1.2,69.4,15.3,1848.26
03-10-2019,IN,Kolkata,o3,95,2.9,30.1,10.3,344.15
07-10-2019,IN,Kolkata,o3,40,2.3,27.1,11.1,555.38
08-10-2019,IN,Kolkata,o3,71,2.2,20.7,10.4,363.05
18-11-2019,IN,Kolkata,o3,96,0.6,102.6,5.7,6566.14
12-12-2019,IN,Kolkata,o3,184,0.3,63,9.3,1815.35
22-12-2019,IN,Kolkata,o3,140,0.5,50.9,6.3,1308.48
20-10-2019,IN,Kolkata,o3,48,1.5,40.5,12.5,1503.67
23-10-2019,IN,Kolkata,o3,78,1.8,46.6,10.2,1158.15
30-11-2019,IN,Kolkata,o3,96,0.4,64,5.5,3204.94
02-12-2019,IN,Kolkata,o3,71,0.6,56.8,6.1,2979.6
